index,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
0,0.07694611325556606,0.47915995513273235,0.17897178085688575,0.17104979549241198,0.15697499761743233,0.08011623872696132,,,,,,,12.996108025348022,2.086985753479732,5.587473037437377,5.846250778150515,6.370441249740451,12.481864050158816,,,,,,
1,0.10458894641562673,0.10386378702823294,0.12462921024518593,0.013945935403623074,0.10876722713084798,0.0002944175327253926,,,,,,,9.561239827640037,9.627994786365466,8.023801146077046,71.70548056175606,9.193945882218646,3396.536852758406,,,,,,
2,0.003937846993004062,0.4931213820475845,0.034680096248882304,0.09025758598778902,0.24485481613891702,0.01183295605297247,,,,,,,253.9458749353618,2.0278982749596195,28.834983410180953,11.079401127959375,4.084052810432185,84.50973666455876,,,,,,
3,0.000011284861937911632,0.194483500579791,0.026691948750312715,0.06198823616639792,0.08866470659146036,0.03594679310927098,,,,,,,88614.28748547536,5.141824355376248,37.464480744901934,16.132093149346165,11.27844481127865,27.818893244807743,,,,,,
4,0.1192221617907071,0.11077137396223355,0.35057928304575825,0.08371293705634263,0.10715618115433032,0.10482138838370217,,,,,,,8.387702294439908,9.027603109273887,2.8524218296991557,11.945584937809008,9.332172808209382,9.540037729127064,,,,,,
5,0.08317707516474823,0.3594260740876624,0.18701049479265316,0.14096616405295592,0.2308545601061315,0.12332324012786762,,,,,,,12.02254344745,2.7822132897239515,5.3472934826932805,7.093900913869913,4.331731630253554,8.108771704045001,,,,,,
6,0.011500523626780036,0.3478333022403916,0.28662176473333,0.13033781797309898,0.18536988641398727,0.08355933165103117,,,,,,,86.95256254866581,2.874940362406382,3.4889185785677856,7.67237027250521,5.39461947862824,11.96754426155896,,,,,,
7,0.12303551606082958,0.21006264859019924,0.25168744084408423,0.13948829197159265,0.19605800772409573,0.10922451444183413,,,,,,,8.127734429996567,4.760484582629681,3.9731819619060045,7.169060469990226,5.100531274434138,9.155453838456154,,,,,,
8,0.16450877411326725,0.04751034191244164,0.37747778140005,0.12203636582034597,0.11677862408556933,0.14581800301263403,,,,,,,6.078703129302283,21.04804890360361,2.6491625448550638,8.19427875681037,8.56321101426278,6.857863770863448,,,,,,
9,0.19716184175007828,0.20253160519780888,0.6758799698679352,0.18143327202074877,0.325735127135256,0.23113234399497892,,,,,,,5.0719753433202195,4.937500984220801,1.4795526492601887,5.511668223045879,3.0699790004065695,4.3265255857991205,,,,,,
10,0.23876589325441502,0.3703840059950608,0.45673017251860387,0.26372226212606864,0.38405651916973216,0.2792941558757262,,,,,,,4.18820287257049,2.699900599955537,2.1894765447300664,3.7918679748089086,2.6037834279231546,3.5804544383125463,,,,,,
